	YEAR	INSTITUTION	PATENTS_FILED_COUNT	PATENTS_GRANTED_COUNT	ONGOING_TRIALS_COUNT	STATE	TOTAL_FUNDING
15658	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	32882.0
15659	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	313989.0
15660	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	170738.0
15661	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	483318.0
15662	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	152080.0
15663	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	312910.0
15664	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	93755.0
15665	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	311736.0
15666	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	32731.0
15667	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	402652.0
15668	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	69609.0
15669	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	601469.0
15670	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	53282.0
15671	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	3469664.0
15672	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	306522.0
15673	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	302121.0
15674	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	204885.0
15675	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	566609.0
15676	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	255163.0
15677	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	94829.0
15678	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	302081.0
15679	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	349523.0
15680	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	450706.0
15681	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	74978.0
15682	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	307633.0
15683	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	304783.0
15684	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	316002.0
15685	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	55094.0
15686	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	33087.0
15687	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	353250.0
15688	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	645906.0
15689	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	127865.0
15690	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	61744.0
15691	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	99369.0
15692	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	231586.0
15693	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	278869.0
15694	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	2162000.0
15695	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	346009.0
15696	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	288130.0
15697	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	60427.0
15698	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	246045.0
15699	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	210796.0
15700	2014.0	DUKE UNIVERSITY	0.0	0.0	33.0	NC	205102.0
15701	2014.0	EASTERN COOPERATIVE ONCOLOGY GROUP	0.0	0.0	16.0		
15702	2014.0	FOX CHASE CANCER CENTER	0.0	0.0	1.0		
15703	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	660085.0
15704	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	479954.0
15705	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	460691.0
15706	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	763850.0
15707	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	508879.0
15708	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	85360.0
15709	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	400000.0
15710	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	354244.0
15711	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	460606.0
15712	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	200000.0
15713	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1155818.0
15714	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1068320.0
15715	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	136158.0
15716	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	586179.0
15717	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	6205712.0
15718	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	220474.0
15719	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	91666.0
15720	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1630787.0
15721	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	75000.0
15722	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2444457.0
15723	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	169560.0
15724	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	58730.0
15725	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	318015.0
15726	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	36338.0
15727	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	395208.0
15728	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	95500.0
15729	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	158909.0
15730	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	336129.0
15731	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2232714.0
15732	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	85360.0
15733	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2148164.0
15734	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2161845.0
15735	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	349017.0
15736	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	341011.0
15737	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	345117.0
15738	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	561480.0
15739	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	492513.0
15740	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	399609.0
15741	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	138673.0
15742	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1013016.0
15743	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	988188.0
15744	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	6340997.0
15745	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	300000.0
15746	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2528093.0
15747	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	376642.0
15748	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	279083.0
15749	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	126873.0
15750	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1261143.0
15751	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	690289.0
15752	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	380365.0
15753	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	551509.0
15754	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	121026.0
15755	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	109173.0
15756	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	589250.0
15757	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	171720.0
15758	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	88000.0
15759	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	515950.0
15760	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	17358.0
15761	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	386570.0
15762	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	365200.0
15763	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	554629.0
15764	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	354244.0
15765	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	85360.0
15766	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	354244.0
15767	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	494110.0
15768	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	3089802.0
15769	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	602370.0
15770	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	934250.0
15771	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	520108.0
15772	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	324901.0
15773	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	340670.0
15774	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	991495.0
15775	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	241530.0
15776	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	470412.0
15777	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1696555.0
15778	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	229680.0
15779	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1846366.0
15780	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	88959.0
15781	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	750000.0
15782	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	64750.0
15783	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	65000.0
15784	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	607938.0
15785	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	350662.0
15786	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	1684528.0
15787	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	151059.0
15788	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	171372.0
15789	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	627023.0
15790	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	416234.0
15791	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	749248.0
15792	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	932958.0
15793	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	171720.0
15794	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	354244.0
15795	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	139976.0
15796	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	184603.0
15797	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	170100.0
15798	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	448945.0
15799	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	725717.0
15800	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	80618.0
15801	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	10116159.0
15802	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	639130.0
15803	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	234219.0
15804	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	366952.0
15805	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	297622.0
15806	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	702031.0
15807	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	96664.0
15808	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	353544.0
15809	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	343671.0
15810	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	621714.0
15811	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	343617.0
15812	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	4098686.0
15813	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	144967.0
15814	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	2667211.0
15815	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	648084.0
15816	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	167899.0
15817	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	396000.0
15818	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	647425.0
15819	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	579424.0
15820	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	85360.0
15821	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	67568.0
15822	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	3777951.0
15823	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	6065535.0
15824	2014.0	FRED HUTCHINSON CANCER RESEARCH CENTER	0.0	0.0	2.0	WA	111744.0
15825	2014.0	GEORGIA REGENTS UNIVERSITY	0.0	0.0	3.0		
15826	2014.0	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE	0.0	0.0	1.0		
15827	2014.0	IMMUNOMEDICS, INC.	0.0	0.0	1.0		
15828	2014.0	JONSSON COMPREHENSIVE CANCER CENTER	0.0	0.0	2.0		
15829	2014.0	LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER SHREVEPORT	0.0	0.0	1.0		
15830	2014.0	M.D. ANDERSON CANCER CENTER	0.0	0.0	7.0		
15831	2014.0	MAINE MEDICAL CENTER	0.0	0.0	1.0		
15832	2014.0	MASONIC CANCER CENTER, UNIVERSITY OF MINNESOTA	0.0	0.0	25.0		
15833	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	635775.0
15834	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	41376.0
15835	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1375771.0
15836	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	317411.0
15837	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	503175.0
15838	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	800000.0
15839	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1439850.0
15840	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	397107.0
15841	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	80600.0
15842	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	122683.0
15843	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	940000.0
15844	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	41865.0
15845	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	2783997.0
15846	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1051868.0
15847	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	51791.0
15848	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	371577.0
15849	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	321975.0
15850	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	621606.0
15851	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	311553.0
15852	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	329925.0
15853	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	366300.0
15854	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	329925.0
15855	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	329925.0
15856	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1408225.0
15857	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	317411.0
15858	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1015515.0
15859	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	313041.0
15860	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	79500.0
15861	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	253627.0
15862	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	267361.0
15863	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	311815.0
15864	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	622294.0
15865	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	22855.0
15866	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15867	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	261000.0
15868	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	368382.0
15869	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	189263.0
15870	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	262961.0
15871	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	43750.0
15872	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15873	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15874	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	899782.0
15875	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	669147.0
15876	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15877	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	583293.0
15878	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	6549716.0
15879	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	313066.0
15880	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	2162000.0
15881	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	165780.0
15882	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	375008.0
15883	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	357750.0
15884	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	498645.0
15885	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	391504.0
15886	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	357750.0
15887	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15888	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	292223.0
15889	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	355061.0
15890	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	704905.0
15891	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	420279.0
15892	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	207495.0
15893	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	192765.0
15894	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	134923.0
15895	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	452462.0
15896	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	298391.0
15897	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	5569750.0
15898	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	260508.0
15899	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	107277.0
15900	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	569494.0
15901	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	410071.0
15902	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	274222.0
15903	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	408459.0
15904	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	333503.0
15905	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	295003.0
15906	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	307889.0
15907	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	539724.0
15908	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	41376.0
15909	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	136685.0
15910	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	317411.0
15911	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	225661.0
15912	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	207495.0
15913	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	1604043.0
15914	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	381210.0
15915	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	265668.0
15916	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	288025.0
15917	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	93306.0
15918	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	284246.0
15919	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	2032907.0
15920	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	93306.0
15921	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	354629.0
15922	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	164160.0
15923	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	9630271.0
15924	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	41376.0
15925	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	525901.0
15926	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	317411.0
15927	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	199024.0
15928	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	712057.0
15929	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	307889.0
15930	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	581300.0
15931	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	559998.0
15932	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	320027.0
15933	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	263940.0
15934	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	471677.0
15935	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	45006.0
15936	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	209816.0
15937	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	939791.0
15938	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	723954.0
15939	2014.0	MAYO CLINIC	0.0	0.0	8.0	MN	407260.0
15940	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	785520.0
15941	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	281755.0
15942	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	526166.0
15943	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	307951.0
15944	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	14312.0
15945	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	296760.0
15946	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	317475.0
15947	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	288035.0
15948	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	3493930.0
15949	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	449513.0
15950	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	267085.0
15951	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	296760.0
15952	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	76500.0
15953	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	241465.0
15954	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	330493.0
15955	2014.0	MEDICAL COLLEGE OF WISCONSIN	0.0	0.0	12.0	WI	187009.0
15956	2014.0	MEMORIAL SLOAN KETTERING CANCER CENTER	0.0	0.0	7.0		
15957	2014.0	MINNEAPOLIS MEDICAL RESEARCH FOUNDATION	0.0	0.0	2.0		
15958	2014.0	NATIONAL CANCER INSTITUTE (NCI)	0.0	0.0	3.0		
15959	2014.0	NATIONAL HEART, LUNG, AND BLOOD INSTITUTE (NHLBI)	0.0	0.0	1.0		
